movieID	name	year	rating	votes	action	adventure	animation	biography	comedy	crime	documentary	drama	family	fantasy	film-noir	history	horror	music	musical	mystery	romance	sci-fi	short	sport	thriller	war	western	Topic 0	Topic 1	Topic 2	Topic 3	Topic 4
m411	jurassic park	1993	7.9	153737	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.180809579	0.481463174	0.13555226	0.089910474	0.112264514
m215	the jacket	2005	7.1	36581	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0.49935567	0.090063001	0.175257732	0.089561856	0.145761741
m451	my girl	1991	6.4	17967	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.561250641	0.026539097	0.131613418	0.089128082	0.191468762
m55	eternal sunshine of the spotless mind	2004	8.5	224838	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.709778115	0.05091538	0.087108749	0.088964819	0.063232937
m480	the princess bride	1987	8.1	125281	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.1036524	0.166992245	0.58521281	0.088498195	0.05564435
m311	the crow	1994	7.6	55886	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0.218568909	0.141093474	0.237969262	0.088435374	0.313932981
m379	halloween	1978	7.9	64690	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.530077057	0.097564007	0.11061397	0.08811832	0.173626647
m549	the terminator	1984	8.1	183538	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.189332189	0.427713428	0.100958101	0.087516088	0.194480194
m444	moonstruck	1987	7.1	15879	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.258658763	0.025569503	0.351696885	0.087343096	0.276731753
m294	cherry falls	2000	4.8	5669	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.674422526	0.066936436	0.103018041	0.087000506	0.068622492
m159	pirates of the caribbean	2003	7.2	329	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.028939109	0.280539862	0.560765851	0.086691777	0.043063402
m521	soldier	1998	5.6	16446	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.101814962	0.418326693	0.294378043	0.086321381	0.09915892
m9	the atomic submarine	1959	4.9	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.08765276	0.604719764	0.168001124	0.086248069	0.053378283
m143	mystery men	1999	5.9	31817	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419457735	0.125465178	0.190643275	0.085273791	0.179160021
m128	malcolm x	1992	7.7	23317	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.095971884	0.063530684	0.419789132	0.084563396	0.336144904
m324	dog day afternoon	1975	8.2	61120	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139887039	0.040802415	0.065683124	0.084428864	0.669198559
m210	the crow: salvation	2000	4.7	4566	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0.418592707	0.087827427	0.165211436	0.084060948	0.244307482
m420	last of the mohicans	1977	7.3	71	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.015609563	0.144569584	0.70664559	0.083382731	0.049792531
m587	twelve monkeys	1995	8.1	173320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.426082295	0.288500201	0.089800295	0.083165795	0.112451414
m576	tombstone	1993	7.7	44204	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0.126946673	0.031618688	0.211944838	0.082638561	0.54685124
m98	indiana jones and the last crusade	1989	8.3	174947	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0.184107002	0.134539732	0.565259201	0.082612116	0.033481948
m534	storytelling	2001	6.7	9677	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.616761676	0.076107611	0.081108111	0.081908191	0.144114411
m178	sideways	2004	7.8	70349	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.620261438	0.04686659	0.069127259	0.081122645	0.182622068
m72	ghost world	2001	7.7	43550	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73236896	0.051236688	0.035661012	0.080688244	0.100045097
m127	made	2001	6.4	9774	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.171093171	0.045084045	0.056667057	0.07995008	0.647205647
m44	the cider house rules	1999	7.5	38836	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.26459461	0.10045981	0.385483965	0.079739247	0.169722368
m0	10 things i hate about you	1999	6.9	62847	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.519522985	0.084952234	0.140026928	0.079694813	0.175803039
m186	smokin' aces	2006	6.6	58048	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.105953361	0.345075446	0.074074074	0.078463649	0.396433471
m21	antitrust	2001	6	16453	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.33743607	0.391333671	0.035463384	0.077614792	0.158152082
m579	toy story	1995	8.2	156231	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468191146	0.192123522	0.067917522	0.077592104	0.194175706
m243	annie hall	1977	8.3	66781	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.506137866	0.044410107	0.065499184	0.077574613	0.30637823
m122	logan's run	1976	6.7	15152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.238250717	0.132185614	0.509251014	0.077570001	0.042742654
m572	ticker	2001	3.3	3933	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.143930407	0.376631079	0.053084223	0.077402135	0.348952155
m354	five feet high and rising	2000	6.5	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.20650954	0.046015713	0.118406285	0.077160494	0.551907969
m501	the salton sea	2002	7.1	16669	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.298280423	0.101043504	0.08436214	0.076646091	0.439667842
m287	buffy the vampire slayer	1992	5.3	16206	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.483020632	0.068092817	0.199836343	0.076567888	0.172482319
m428	magnolia	1999	8	123476	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41919977	0.029274611	0.113471503	0.076511226	0.36154289
m350	final destination	2000	6.8	53422	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.293792799	0.204329578	0.135188867	0.076430307	0.290258449
m99	indiana jones and the temple of doom	1984	7.5	112054	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109782031	0.175615807	0.573896863	0.076289208	0.064416091
m275	bloodmoon	1997	4.5	269	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.700870942	0.024069675	0.035154394	0.076167854	0.163737134
m310	crouching tiger hidden dragon	2003	8	1091	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062724014	0.104410161	0.734533271	0.075814243	0.022518311
m36	blue velvet	1986	7.8	54576	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.697216991	0.022337309	0.037664783	0.075695752	0.167085164
m4	48 hrs.	1982	6.9	22289	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.129462946	0.061906191	0.031653165	0.075457546	0.701520152
m440	mimic	1997	5.7	14916	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.191653787	0.261033831	0.08638159	0.075218959	0.385711832
m565	the messenger	2009	7.4	9224	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.070944964	0.056988577	0.775451713	0.073603323	0.023011423
m533	stepmom	1998	6.2	18714	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561808384	0.052819943	0.155991608	0.072894813	0.156485252
m245	antz	1998	6.8	37825	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212053571	0.15707672	0.44510582	0.072668651	0.113095238
m272	blade	1998	7	65885	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0.098878695	0.295956507	0.480462113	0.071808812	0.052893872
m613	xxx	2002	5.6	53505	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17286356	0.329382476	0.086215295	0.071656654	0.339882015
m595	very bad things	1998	6	22977	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.432137711	0.124858823	0.156209838	0.070802664	0.215990965
m455	nothing but a man	1964	7.8	448	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.126105636	0.022576026	0.077415551	0.070592199	0.703310589
m15	aliens	1986	8.5	173518	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.130156223	0.585395822	0.054414604	0.070300158	0.159733193
m477	point break	1991	6.9	37722	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0.155600876	0.221920085	0.059747715	0.06994486	0.492786464
m427	love & basketball	2000	6.7	5907	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.443156733	0.02593819	0.08388521	0.069475104	0.377544763
m169	reindeer games	2000	5.5	16951	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.106407209	0.049861359	0.112200436	0.069122599	0.662408398
m187	solaris	2002	6.2	33541	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0.29726743	0.4262608	0.170383765	0.068816556	0.037271449
m392	house of the damned	1996	4.3	216	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.327471356	0.140154543	0.413669065	0.06847855	0.050226485
m184	slither	2006	6.6	26497	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.226832642	0.129399109	0.172429691	0.068234209	0.403104349
m506	scream 3	2000	5.3	38870	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.642794535	0.111626708	0.051405001	0.067904099	0.126269657
m196	star trek: first contact	1996	7.6	45429	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.039537329	0.821381002	0.052576236	0.067858395	0.018647038
m229	wild at heart	1990	7.2	29388	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.137650122	0.0526581	0.110243274	0.067439321	0.632009182
m86	hellboy	2004	6.8	68619	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257053683	0.214731586	0.280524345	0.06741573	0.180274657
m383	heathers	1989	7.3	25236	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579315886	0.080980257	0.133321855	0.067320937	0.139061065
m418	lake placid	1999	5.4	19621	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.269685843	0.289065687	0.178430573	0.066775466	0.196042432
m345	the fantastic four	1994	3.8	1472	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.277848012	0.474856019	0.05394016	0.066722854	0.126632954
m241	an american werewolf in paris	1997	4.9	10158	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.393997446	0.097204484	0.239960267	0.066695048	0.202142756
m148	a nightmare on elm street	1984	7.4	47161	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.559500329	0.073767258	0.139119001	0.066535174	0.161078238
m568	the sting	1973	8.4	67231	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045664712	0.058773059	0.032461032	0.066352066	0.79674913
m524	sounder	1972	7.8	1298	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08436603	0.019953791	0.30357768	0.066162571	0.525939929
m491	rocky	1976	8.1	100022	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.07658034	0.030433226	0.097346541	0.066157457	0.729482436
m603	the witching hour	1996	6.5	69	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.279518072	0.08313253	0.496987952	0.066064257	0.074297189
m505	scream 2	1997	5.9	48988	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.529138457	0.201115094	0.091729723	0.064914377	0.11310235
m314	the curse	1987	4.5	627	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.627002786	0.041187739	0.114986068	0.064132706	0.1526907
m49	detroit rock city	1999	6.5	14666	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.295919648	0.092341494	0.137853107	0.063779033	0.410106717
m41	the butterfly effect	2004	7.8	104917	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.527958473	0.143242	0.095998423	0.063013339	0.169787765
m220	top gun	1986	6.5	81087	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.226477024	0.374848043	0.102054461	0.062971067	0.233649404
m571	thx 1138	1971	6.8	15741	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.145150931	0.577392421	0.170359666	0.062780989	0.044315992
m221	total recall	1990	7.4	71383	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.254170838	0.404738071	0.061644978	0.062645979	0.216800133
m260	batman and robin	1949	6.5	443	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.16553442	0.25196256	0.462107488	0.062349034	0.058046498
m113	krull	1983	5.9	8246	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.02998355	0.097726933	0.790264693	0.062210259	0.019814566
m200	strange days	1995	7.1	27744	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0.385445263	0.107980542	0.076723017	0.06212975	0.367721428
m58	fantastic four	2005	5.7	72581	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.273704172	0.484126984	0.053308049	0.062017137	0.126843658
m295	chill factor	1999	4.9	5381	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.048569054	0.198749159	0.043027352	0.061829553	0.647824882
m340	excalibur	1981	7.4	24550	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030609379	0.042216606	0.843489656	0.061125152	0.022559206
m547	terminator 2: judgment day	1991	8.5	243230	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.22015397	0.458002987	0.055498104	0.061013444	0.205331495
m92	house of 1000 corpses	2003	5.6	27033	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.381727338	0.04525339	0.117677849	0.061004045	0.394337378
m179	signs	2002	6.9	113119	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.383250639	0.223575402	0.196662156	0.060893099	0.135618704
m319	deep rising	1998	5.7	12638	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0.164889507	0.320197806	0.088239839	0.060577963	0.366094885
m27	bamboozled	2000	6.3	5995	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.215500327	0.082879151	0.362364654	0.059516024	0.279739844
m213	the thing	1982	8.2	80904	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0.100235452	0.452180738	0.096087005	0.059311582	0.292185223
m109	juno	2007	7.9	152436	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625268206	0.070848584	0.126845892	0.059194749	0.117842568
m135	mighty morphin power rangers	1994	8.2	35	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084311424	0.478873239	0.252934272	0.058881064	0.125
m400	i still know what you did last summer	1998	4.1	23543	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.393100682	0.144203771	0.106799037	0.058263137	0.297633373
m166	raging bull	1980	8.4	91851	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.093222883	0.016207455	0.065790264	0.058226784	0.766552614
m429	the man in the iron mask	1998	6.1	36684	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.049106873	0.088646685	0.783772328	0.056978504	0.02149561
m529	star wars	1977	8.8	326619	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.058333333	0.614141414	0.240740741	0.056649832	0.03013468
m106	jacob's ladder	1990	7.5	29182	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.246844252	0.110103192	0.232349412	0.056395488	0.354307655
m346	fantastic voyage	1966	6.8	5231	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.050325906	0.742534485	0.130741246	0.056313476	0.020084887
m507	scream	1996	7.2	92543	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.599001582	0.098606168	0.06153618	0.056000395	0.184855674
m172	scary movie 2	2001	4.7	44511	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499427262	0.106605575	0.140435281	0.055211913	0.198319969
m358	frequency	2000	7.3	36396	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.298995789	0.093877551	0.047100745	0.054356981	0.505668934
m237	alien vs. predator	1993	7.8	116	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.123707665	0.485918004	0.05751634	0.054307784	0.278550208
m26	bad lieutenant	1992	6.9	13908	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156436156	0.036001036	0.241647242	0.053613054	0.512302512
m468	pearl harbor	2001	5.4	97519	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.162824207	0.370557157	0.166826769	0.052753762	0.247038104
m195	star trek: insurrection	1998	6.3	26728	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.030984429	0.74631829	0.150699393	0.052731591	0.019266297
m273	book of shadows: blair witch 2	2000	4.1	16285	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.41989748	0.108728612	0.163526099	0.052703776	0.255144033
m349	final destination 2	2003	6.4	36312	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.414626183	0.174774187	0.146479486	0.052454021	0.211666123
m142	the mummy	1999	6.9	96736	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139573071	0.120051086	0.46743295	0.051997811	0.220945083
m305	cool hand luke	1967	8.3	46514	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034906941	0.041057592	0.200655004	0.051681444	0.671699017
m320	the deer hunter	1978	8.2	89841	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.103185596	0.027316097	0.07440751	0.051400431	0.743690366
m192	star trek iii: the search for spock	1984	6.5	22466	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.017079031	0.783362556	0.132606013	0.051366972	0.015585428
m232	the abyss	1989	7.6	51699	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.146268394	0.42109437	0.03559785	0.051193938	0.345845449
m530	starship troopers	1997	7.1	84874	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.176302232	0.463651975	0.102270559	0.051071678	0.206703555
m216	thelma & louise	1991	7.3	44372	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.237396184	0.050998878	0.050819304	0.050953984	0.60983165
m518	sling blade	1996	8	42087	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216543682	0.018128815	0.106465033	0.050863928	0.607998542
m183	slash	2002	4.2	899	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.304783092	0.075392411	0.233963663	0.050797182	0.335063651
m339	escape from l.a.	1996	5.3	23551	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.078790239	0.453400831	0.100207684	0.050752856	0.31684839
m65	from dusk till dawn	1996	7.1	81559	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.128279717	0.102669405	0.14516313	0.050707278	0.57318047
m158	pet sematary	1989	6.3	19851	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0.267751623	0.057153928	0.47311828	0.050566696	0.151409474
m193	star trek: the wrath of khan	1982	7.8	36503	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.03204688	0.776083871	0.125028613	0.050496727	0.016343909
m271	blade ii	2002	6.6	51826	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0.14028883	0.368847627	0.25596817	0.050397878	0.184497495
m445	monty python and the holy grail	1975	8.4	157683	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07257221	0.078847856	0.754123421	0.050285622	0.044170891
m351	rambo: first blood part ii	1985	5.8	39147	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.134604472	0.343547838	0.091817047	0.049824084	0.38020656
m404	jaws 3-d	1983	3.3	12839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.300925926	0.284207819	0.18175583	0.049725652	0.183384774
m610	the wizard of oz	1939	8.3	104873	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0.116962775	0.055273548	0.673364354	0.049421884	0.104977439
m493	romeo and juliet	1968	7.8	12360	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.02818948	0.023588104	0.883754722	0.049162065	0.015305628
m40	braveheart	1995	8.4	245652	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0.02896526	0.062307907	0.814938996	0.048989476	0.044798361
m538	sugar & spice	2001	5.2	6981	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418860878	0.041830065	0.132492997	0.048272642	0.358543417
m247	apocalypse now	1979	8.6	176465	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.062658672	0.391238589	0.191541079	0.046994004	0.307567655
m25	backdraft	1991	6.6	28541	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.180637049	0.193396666	0.05658005	0.046521375	0.52286486
m300	cliffhanger	1993	6.2	34880	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.158460026	0.369487936	0.123288707	0.046289993	0.302473338
m377	hackers	1995	5.8	27009	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.229338704	0.366968781	0.043168849	0.046257133	0.314266532
m447	arcade	1993	4.6	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.428901734	0.278355812	0.132048812	0.046242775	0.114450867
m433	the matrix	1999	8.7	389480	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.181192456	0.560829534	0.103691785	0.046124966	0.108161259
m528	sphere	1998	5.6	31924	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0.142561082	0.665394124	0.049011053	0.04599331	0.09704043
m589	u turn	1997	6.7	25388	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.083732752	0.02523602	0.162890341	0.045497458	0.682643428
m240	american pie	1999	6.9	107961	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.600624025	0.046801872	0.085398972	0.044606229	0.222568903
m121	little nicky	2000	5	35489	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0.3199015	0.062084919	0.262592344	0.044548914	0.310872323
m502	saving private ryan	1998	8.5	275666	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0.06773144	0.421029281	0.180074929	0.044217687	0.286946663
m280	bones	2001	4	3525	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.207977208	0.078415412	0.17372134	0.044159544	0.495726496
m191	star trek: generations	1994	6.5	26662	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.040101994	0.800880853	0.090403338	0.043656313	0.024957503
m37	the boondock saints	1999	7.8	87895	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.117183339	0.071535102	0.161659742	0.043624161	0.605997656
m537	suburbia	1996	6.5	4552	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36283327	0.035368032	0.034347493	0.043468555	0.523982651
m145	next friday	2000	5.4	10267	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164881749	0.046854083	0.061133423	0.043061133	0.684069612
m202	swingers	1996	7.6	32427	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431911111	0.030266667	0.047733333	0.0428	0.447288889
m212	the lost boys	1987	7	34826	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0.384502924	0.076453388	0.277863777	0.042397661	0.21878225
